host_id,neighbourhood,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
4334590,28,1,1,72,2.98,1,0,4.7535901911063645
10402380,158,1,1,131,5.36,2,128,4.110873864173311
5107938,91,1,2,2,0.08,1,0,4.007333185232471
70822653,28,1,3,2,0.1,1,241,4.02535169073515
98093770,13,1,3,13,0.54,1,0,3.80666248977032
12058024,159,0,1,3,0.12,1,4,4.262679877041316
131826530,167,1,2,0,0.0,3,179,7.824445930877619
48970186,31,0,4,49,2.31,2,3,4.912654885736052
24835386,119,0,7,4,0.17,1,0,4.934473933130692
138784297,35,1,2,18,0.74,1,0,4.7535901911063645
138782186,171,1,1,0,0.0,2,365,4.262679877041316
138785704,61,0,2,60,2.61,1,94,5.017279836814924
1384111,189,0,30,8,0.35,2,0,5.017279836814924
41963149,13,0,1,1,0.04,1,0,5.14166355650266
4422523,209,0,30,4,0.27,6,153,4.948759890378168
16685637,201,0,15,0,0.0,1,87,5.993961427306569
5413500,166,0,3,0,0.0,1,0,4.564348191467836
3309159,13,1,1,0,0.0,1,0,3.9318256327243257
52173396,214,1,1,7,0.29,1,0,4.189654742026425
6933440,94,0,2,18,0.77,1,0,4.634728988229636
5421054,28,0,5,8,0.34,1,0,5.170483995038151
138823659,95,0,2,16,0.67,1,0,5.62040086571715
2262180,201,0,2,33,2.55,1,267,4.983606621708336
136729912,197,0,4,12,0.62,1,124,6.55250788703459
38204730,86,0,5,2,0.08,3,266,5.480638923341991
21056771,103,0,2,112,4.67,1,103,4.189654742026425
28680760,13,0,4,3,0.13,1,333,5.525452939131784
2361069,214,1,3,74,3.29,1,79,4.51085950651685
49764808,13,0,2,67,2.85,2,171,4.454347296253507
1024251,19,0,2,21,0.86,1,9,5.14166355650266
138914016,61,1,1,26,1.09,1,0,4.110873864173311
109908957,60,1,1,8,0.35,2,89,3.9318256327243257
11989253,28,1,3,0,0.0,1,0,4.110873864173311
9669516,43,0,3,3,0.13,1,0,5.030437921392435
137575707,104,1,2,55,2.31,1,318,4.143134726391533
3013202,28,1,4,1,0.04,1,55,4.262679877041316
21418070,51,0,2,0,0.0,1,20,4.605170185988092
8706651,34,0,2,1,0.41,1,0,5.017279836814924
34899836,60,0,2,36,1.57,1,56,4.61512051684126
137305439,168,1,1,34,1.4,2,358,4.709530201312334
3889739,214,1,2,6,0.25,1,0,4.110873864173311
8586684,178,0,2,1,0.04,1,0,6.55250788703459
45726938,61,1,3,0,0.0,1,0,4.61512051684126
6965700,64,1,3,6,0.3,1,0,4.30406509320417
49656804,64,0,3,75,3.12,1,60,4.61512051684126
3495471,38,0,3,59,2.89,1,42,4.07753744390572
26017313,51,0,1,2,0.09,1,0,5.303304908059076
58753715,51,1,2,5,0.21,1,0,4.262679877041316
4422523,209,0,30,1,0.09,6,267,4.948759890378168
138983570,189,1,6,1,0.5,1,14,3.828641396489095
96742320,94,0,2,2,0.09,1,0,4.59511985013459
12293403,94,0,2,21,0.89,2,157,5.017279836814924
138996674,137,0,10,0,0.0,1,0,4.394449154672439
7627586,25,0,4,6,0.27,1,27,5.703782474656201
54283436,61,1,3,6,0.25,1,0,4.110873864173311
133274871,94,1,5,0,0.0,1,0,3.951243718581428
12162815,168,0,2,9,0.38,1,36,4.948759890378168
10440694,201,0,30,88,3.67,1,3,5.017279836814924
139076348,117,1,3,0,0.0,1,0,5.017279836814924
4452444,214,1,1,14,0.6,1,0,4.262679877041316
139093829,28,1,3,17,0.71,1,0,3.713572066704308
139096564,28,1,1,1,0.04,1,0,3.828641396489095
138717905,61,1,2,28,1.22,1,179,4.219507705176107
71097702,151,0,30,48,2.07,2,299,5.673323267171493
138938451,214,0,3,6,0.25,1,0,5.017279836814924
9293730,202,0,30,2,0.18,16,358,5.075173815233827
21772781,28,0,3,4,0.18,1,0,4.356708826689592
139135366,201,0,2,20,0.88,1,0,5.170483995038151
137184002,60,0,1,183,7.65,1,120,4.454347296253507
31515758,206,0,1,1,0.06,1,79,6.90875477931522
139165159,103,1,1,128,6.03,1,67,4.110873864173311
139170973,94,1,7,0,0.0,1,0,3.828641396489095
67271745,28,1,1,1,0.04,1,0,4.02535169073515
120767920,77,1,2,54,2.28,10,360,3.8918202981106265
34039463,51,1,1,0,0.0,1,0,4.61512051684126
24559181,201,0,1,15,0.69,3,351,5.303304908059076
44220091,94,1,1,10,0.42,1,0,4.04305126783455
138628430,131,1,1,0,0.0,1,363,3.9318256327243257
3363377,214,1,2,43,1.82,2,114,4.74493212836325
6042053,159,0,3,32,1.37,1,317,5.303304908059076
2239235,51,0,3,1,0.04,1,0,4.836281906951478
138003310,164,1,7,53,2.24,1,335,4.110873864173311
8162588,51,1,2,10,0.41,1,22,3.713572066704308
15476792,214,0,1,24,1.01,1,0,4.663439094112067
31727657,206,1,4,1,0.04,1,0,4.262679877041316
106125,168,0,4,20,0.85,1,329,4.691347882229144
5018185,158,1,2,1,0.04,1,0,4.110873864173311
138579344,41,0,2,49,2.3,1,211,4.875197323201151
68321431,189,1,2,6,0.42,1,0,3.4339872044851463
39469408,163,0,3,5,0.21,1,0,4.912654885736052
95570854,37,1,1,0,0.0,2,179,5.707110264748875
37688229,127,0,6,8,0.35,1,15,4.382026634673881
55148803,214,0,2,40,1.66,1,200,4.990432586778736
33243428,214,1,3,1,0.04,1,0,4.060443010546419
97682736,94,0,7,1,0.16,1,0,5.525452939131784
120762452,137,0,30,1,0.07,50,320,5.017279836814924
139415761,36,0,2,42,1.76,1,168,4.454347296253507
7338347,92,1,7,0,0.0,1,0,4.262679877041316
44358777,202,1,2,5,0.21,1,0,4.219507705176107
6843497,132,1,3,4,0.17,1,76,3.58351893845611
12326863,25,0,30,0,0.0,1,31,5.081404364984463
2269285,145,1,2,6,0.25,1,0,4.61512051684126
139467641,13,1,3,8,0.33,1,0,3.871201010907891
12825778,201,1,3,23,0.96,1,12,3.8501476017100575
81160897,28,1,1,16,0.66,1,343,3.9318256327243257
19612095,214,1,2,20,0.83,2,179,4.189654742026425
56728868,201,0,14,0,0.0,1,0,4.7535901911063645
106837455,202,0,90,0,0.0,8,125,4.912654885736052
139490165,28,1,2,9,0.41,3,0,4.709530201312334
3118776,117,1,5,52,2.17,1,8,3.8918202981106265
139503928,41,1,7,1,0.04,1,0,3.828641396489095
20163996,214,0,3,4,0.2,1,0,4.948759890378168
38815234,94,1,3,42,1.78,2,252,3.828641396489095
37092956,127,1,6,0,0.0,1,0,4.290459441148391
139511753,4,0,2,3,0.12,1,0,4.927253685157205
28307663,91,0,2,12,0.53,1,3,5.14166355650266
3900279,214,1,3,0,0.0,2,0,4.61512051684126
139127299,35,0,10,4,0.19,1,0,5.293304824724492
16414560,64,1,2,1,0.61,1,0,4.61512051684126
9039995,117,2,1,11,0.46,1,0,3.5263605246161616
40139382,201,1,4,1,0.06,1,0,4.262679877041316
619942,52,1,30,42,1.81,6,114,3.7612001156935615
115355054,77,0,2,36,1.74,1,101,4.941642422609304
3792860,201,0,1,0,0.0,2,0,5.017279836814924
3019399,80,0,2,15,0.64,1,4,5.198497031265826
35751147,164,1,1,26,1.09,1,0,4.110873864173311
10307134,34,0,3,20,0.86,2,106,5.62040086571715
15468652,206,1,6,1,0.04,1,0,4.0943445622221
54508926,30,0,2,102,4.27,1,294,5.123963979403259
27895393,64,1,3,23,1.05,1,229,4.564348191467836
1877402,94,1,1,15,0.62,2,0,3.9318256327243257
6376364,64,0,2,11,0.47,1,0,5.303304908059076
3757515,43,0,7,0,0.0,1,0,4.836281906951478
9427915,94,0,2,27,1.15,1,1,4.61512051684126
53821069,119,0,1,8,0.33,1,0,4.553876891600541
23055253,28,1,4,0,0.0,2,0,4.262679877041316
134184451,105,1,1,1,0.05,18,180,4.912654885736052
20063690,13,0,3,4,0.22,2,97,6.311734809152915
84941679,39,1,1,2,0.09,1,88,4.394449154672439
16534981,13,0,14,10,0.43,5,286,4.23410650459726
20459165,166,1,4,6,0.26,1,0,4.158883083359672
131684478,207,1,2,5,0.24,3,188,4.430816798843313
86892032,171,0,1,57,2.41,1,336,4.110873864173311
9293730,201,0,30,8,0.37,16,333,5.049856007249537
1804766,214,0,7,0,0.0,1,0,4.691347882229144
63913582,190,1,3,7,0.29,2,0,4.330733340286331
34296062,159,0,2,0,0.0,1,0,5.525452939131784
36952002,28,1,2,14,0.66,1,16,3.58351893845611
104892816,214,1,3,1,0.04,1,0,4.262679877041316
12518089,53,0,2,3,0.13,1,0,5.278114659230517
139013186,111,1,2,40,1.74,1,246,4.330733340286331
97856969,19,0,13,1,0.04,1,0,4.59511985013459
57571805,127,0,2,1,0.05,3,0,4.61512051684126
106430338,17,1,3,3,0.27,2,83,4.060443010546419
24861274,34,0,2,24,1.14,1,20,5.303304908059076
21016975,64,2,1,5,0.26,1,0,5.860786223465865
112954746,201,0,2,3,0.12,1,0,4.983606621708336
446095,54,0,2,56,2.91,1,305,5.14166355650266
5962328,77,0,30,2,0.12,15,320,5.198497031265826
139838320,13,0,2,36,1.54,2,124,5.303304908059076
2141311,214,0,3,0,0.0,2,0,5.993961427306569
5483699,13,0,2,51,2.12,1,175,6.672032945461067
83671631,214,1,2,1,0.7,1,248,4.110873864173311
139638096,169,1,1,0,0.0,1,0,4.110873864173311
87612379,125,0,3,35,1.56,1,190,4.948759890378168
28270349,77,0,1,105,4.38,2,0,4.499809670330265
28881583,64,0,2,28,1.17,1,9,5.017279836814924
23212298,51,0,4,56,2.48,1,286,4.852030263919617
9020323,13,1,3,20,0.89,1,173,4.709530201312334
139871790,201,0,3,26,1.08,1,0,4.820281565605037
139871943,145,1,30,59,2.47,3,111,4.406719247264253
15615036,28,1,1,7,0.29,2,0,3.80666248977032
3900279,214,1,3,0,0.0,2,0,4.663439094112067
35741929,51,0,2,16,0.68,2,0,4.61512051684126
69891628,64,0,2,29,1.29,1,58,5.723585101952381
114523254,61,1,1,8,0.34,1,0,4.454347296253507
117530860,214,1,7,1,0.04,1,0,4.189654742026425
105139019,214,1,3,3,0.12,1,0,4.51085950651685
103217662,166,1,7,1,0.05,1,0,3.9318256327243257
781674,80,0,14,5,0.21,1,0,4.61512051684126
134185971,64,0,2,3,0.13,1,0,5.176149732573829
18197578,51,0,3,12,0.5,1,4,4.61512051684126
30245313,201,1,1,6,0.26,1,0,5.236441962829949
16705993,217,1,2,7,0.3,1,65,4.262679877041316
122038325,61,1,2,79,3.33,1,11,4.343805421853684
877697,86,0,2,0,0.0,1,0,5.170483995038151
7831209,61,1,1,86,3.55,10,161,3.784189633918261
28363708,80,0,7,0,0.0,1,145,5.860786223465865
38098992,103,1,2,2,0.1,2,76,4.189654742026425
139957134,3,1,1,28,1.23,3,251,3.9318256327243257
32446721,50,2,1,18,0.75,6,365,3.6375861597263857
139985282,4,1,1,3,0.13,1,0,3.8918202981106265
11654079,145,0,7,14,0.67,1,9,5.707110264748875
90315649,61,0,4,3,0.12,1,0,4.912654885736052
1693845,94,1,2,33,1.4,1,75,4.912654885736052
5353151,201,1,3,21,0.9,1,61,4.290459441148391
3171141,190,0,30,0,0.0,1,53,4.51085950651685
31284229,61,1,1,1,0.04,1,0,4.795790545596741
36043601,34,0,2,0,0.0,1,0,5.303304908059076
139949166,34,0,1,4,0.17,1,0,4.859812404361672
5869629,202,0,2,0,0.0,1,0,5.707110264748875
1451743,13,0,5,2,0.09,1,0,4.61512051684126
131647128,202,0,30,8,0.36,25,330,5.25227342804663
20063690,13,0,2,69,2.9,2,328,5.017279836814924
55608979,206,1,1,3,0.13,1,0,3.9318256327243257
26800649,16,2,1,0,0.0,1,0,4.709530201312334
8154922,7,0,30,0,0.0,1,0,4.110873864173311
140083988,214,0,2,102,4.23,1,152,5.170483995038151
2761278,112,0,5,1,0.05,1,0,5.438079308923196
21938310,64,1,2,1,0.04,1,54,4.564348191467836
55389878,214,1,1,1,0.04,1,0,4.442651256490317
71749435,206,0,3,37,1.55,1,28,4.394449154672439
8266069,68,1,2,110,4.75,1,222,4.795790545596741
48881330,51,0,3,6,0.25,1,250,4.61512051684126
140128474,191,0,3,138,5.73,1,234,5.351858133476067
2887664,214,0,2,15,0.68,1,88,5.564520407322694
123634626,17,0,3,28,1.92,1,325,4.605170185988092
139942077,64,1,1,80,3.35,1,340,4.836281906951478
922462,51,1,2,0,0.0,1,98,4.189654742026425
28819052,214,1,2,95,4.09,1,51,4.394449154672439
140146581,94,1,1,14,0.72,1,0,4.248495242049359
2891898,20,1,5,2,0.19,1,214,3.8918202981106265
23027289,41,1,1,2,0.09,1,0,3.713572066704308
4380358,201,1,4,5,0.22,1,95,4.912654885736052
140220933,60,0,3,35,1.52,1,291,4.6443908991413725
135337934,160,0,2,20,0.84,2,27,4.709530201312334
2351055,94,1,4,3,0.31,1,0,3.9318256327243257
19612095,214,1,2,0,0.0,2,274,3.828641396489095
30868859,201,0,5,36,1.56,1,0,4.836281906951478
105049617,95,1,1,108,4.49,3,116,4.867534450455582
105049617,95,1,1,111,4.61,3,111,4.867534450455582
105049617,95,1,1,97,4.03,3,132,4.867534450455582
131647128,202,0,30,9,0.43,25,334,5.25227342804663
137832487,118,1,3,2,0.11,1,0,4.189654742026425
94206273,127,1,1,112,4.66,1,0,4.605170185988092
2409072,94,1,2,15,0.66,1,95,4.110873864173311
140293912,108,0,3,57,2.38,3,0,4.499809670330265
10966079,214,1,3,54,2.24,2,96,4.330733340286331
3263559,202,0,3,7,0.33,1,5,5.236441962829949
114596544,4,0,3,19,0.79,1,0,4.564348191467836
140323391,28,1,3,0,0.0,1,0,3.828641396489095
129646758,60,0,3,53,2.24,2,294,5.081404364984463
140323631,201,0,7,3,0.13,1,0,4.948759890378168
88001494,51,1,2,38,1.59,3,45,4.51085950651685
119441,4,0,7,10,0.45,3,247,5.303304908059076
71540842,166,1,3,50,2.09,2,111,3.8918202981106265
25072764,119,1,4,2,0.09,1,0,4.248495242049359
14898658,108,1,1,22,0.96,11,7,3.828641396489095
131777975,26,1,4,4,0.2,3,89,4.51085950651685
18990231,166,1,1,3,0.13,1,0,3.828641396489095
79527116,64,0,30,41,1.72,1,244,4.709530201312334
25789741,13,1,5,0,0.0,1,0,3.713572066704308
67739226,202,2,1,0,0.0,1,0,3.9318256327243257
26178020,117,0,30,0,0.0,1,83,5.198497031265826
2781214,13,1,12,9,0.38,1,0,3.828641396489095
1132004,64,0,5,2,0.08,1,0,4.836281906951478
140433041,127,0,3,21,0.89,1,2,5.786897381366708
48100358,214,1,1,87,3.72,3,24,4.02535169073515
39134890,68,1,3,25,1.22,1,0,3.688879454113936
9121644,166,1,2,5,0.21,1,0,4.454347296253507
80701659,214,1,5,1,0.04,1,0,4.394449154672439
12577986,13,0,1,113,4.71,1,63,4.8283137373023015
2462300,94,0,3,20,0.94,1,0,4.795790545596741
137751858,201,0,3,8,0.34,1,0,4.795790545596741
17820666,214,0,20,4,0.18,1,0,5.293304824724492
61689461,73,1,3,2,0.08,1,0,4.02535169073515
140476993,206,0,7,10,0.42,1,0,4.61512051684126
16752839,31,0,2,14,0.65,1,0,5.420534999272286
140488110,214,1,2,0,0.0,1,0,4.110873864173311
140492812,28,1,1,2,0.09,2,0,4.060443010546419
140503168,214,1,3,1,0.04,1,67,4.564348191467836
91358346,214,1,1,0,0.0,1,0,6.398594934535208
5244814,214,0,3,1,0.16,1,0,5.303304908059076
20433973,36,1,1,6,1.33,2,358,4.394449154672439
22549130,214,0,3,6,0.26,1,0,4.762173934797756
13349759,64,1,3,0,0.0,1,0,4.330733340286331
140599227,79,1,1,43,1.85,2,0,3.828641396489095
24383253,51,1,8,0,0.0,1,0,3.9318256327243257
55952349,109,0,6,3,0.12,1,36,5.017279836814924
34359486,94,0,2,11,0.46,1,128,4.795790545596741
20608771,13,0,7,7,0.3,1,0,4.605170185988092
4328217,202,0,7,0,0.0,1,0,5.786897381366708
24607072,209,0,3,3,0.13,1,0,5.017279836814924
139259102,127,1,1,0,0.0,2,0,6.2166061010848646
93859477,214,0,2,23,0.96,1,0,5.351858133476067
59045042,28,1,2,7,0.29,1,0,4.02535169073515
47198967,80,0,1,6,0.26,1,0,4.691347882229144
25653961,94,1,3,5,0.22,1,0,3.9318256327243257
2988712,38,0,90,2,0.12,7,223,4.290459441148391
117492425,186,1,4,63,2.78,6,197,3.5263605246161616
6861839,34,0,3,1,0.05,1,0,6.2166061010848646
619942,52,1,30,46,1.97,6,202,3.7612001156935615
19608476,206,1,4,34,1.41,1,31,4.477336814478207
137411167,152,1,1,23,0.96,1,54,3.828641396489095
83061189,19,0,1,8,0.34,1,158,5.017279836814924
140770094,13,0,3,75,3.24,1,323,5.14166355650266
128517263,28,1,6,8,0.34,3,53,4.330733340286331
140470401,51,0,2,51,2.15,1,127,5.303304908059076
69108319,201,0,2,0,0.0,1,0,4.7535901911063645
140798168,4,0,6,0,0.0,1,0,5.111987788356544
15096876,28,1,3,2,0.08,1,0,4.110873864173311
513517,51,1,2,1,0.07,1,0,4.0943445622221
55468128,216,1,1,109,4.99,7,258,3.912023005428146
2574881,64,0,3,6,0.28,1,0,5.017279836814924
10677720,119,1,5,20,0.84,1,0,4.356708826689592
325862,216,0,2,7,0.38,1,0,4.605170185988092
8199671,13,0,2,6,0.25,1,2,4.795790545596741
125458231,202,1,1,0,0.0,1,363,4.454347296253507
52535342,151,0,3,0,0.0,1,0,5.170483995038151
87474067,13,1,1,16,0.68,1,0,4.110873864173311
26645843,94,0,5,2,0.11,1,6,5.525452939131784
60230747,166,1,14,2,0.08,1,0,3.4339872044851463
140847083,206,1,2,20,0.89,1,24,4.605170185988092
619942,52,1,30,33,1.42,6,74,3.7612001156935615
104470941,51,1,2,34,1.43,1,170,4.51085950651685
25991504,130,1,7,1,0.04,1,0,3.8918202981106265
73056979,201,1,1,7,0.3,1,0,4.02535169073515
140889033,163,0,14,1,0.22,1,7,3.713572066704308
140931908,61,0,2,9,0.38,1,27,5.303304908059076
17617027,80,0,1,2,0.08,1,0,4.61512051684126
17507326,13,1,2,1,1.0,1,90,4.68213122712422
34388017,51,0,3,0,0.0,1,0,5.170483995038151
140964310,61,1,7,0,0.0,1,0,5.017279836814924
131647128,202,0,30,20,0.9,25,286,5.420534999272286
72926334,13,1,1,68,2.88,3,112,3.332204510175204
132839074,214,0,2,7,0.64,1,0,4.624972813284271
131647128,202,0,30,5,0.26,25,254,5.545177444479562
131647128,202,0,30,8,0.38,25,261,5.771441123130016
57670550,51,0,2,2,0.09,2,0,4.477336814478207
29003640,206,0,3,6,0.25,1,0,4.110873864173311
140983856,73,0,10,36,1.52,2,297,5.298317366548036
137264725,35,0,1,2,0.1,4,249,5.771441123130016
52583380,151,1,3,8,0.33,1,0,4.48863636973214
1426080,209,1,1,3,0.12,2,0,4.7535901911063645
11878464,158,1,2,11,0.48,1,0,4.454347296253507
2505262,41,0,14,0,0.0,1,0,4.430816798843313
141011662,95,0,3,0,0.0,1,0,5.176149732573829
141012246,94,1,1,6,0.25,2,0,4.61512051684126
23909694,92,1,2,1,0.04,2,0,4.61512051684126
99202586,161,0,2,21,0.88,5,354,4.912654885736052
36565683,202,0,6,4,0.17,1,64,5.017279836814924
8258751,178,0,5,3,0.13,1,0,5.525452939131784
140304567,7,0,7,1,0.09,1,3,4.836281906951478
15932734,64,0,3,20,0.89,1,0,5.081404364984463
141025502,175,0,4,13,0.68,1,111,4.564348191467836
1927824,214,0,4,7,0.33,1,118,5.525452939131784
19113311,64,0,2,3,0.13,1,0,5.170483995038151
10457196,115,0,30,6,0.27,11,65,5.017279836814924
19863077,64,0,1,0,0.0,1,0,5.262690188904886
141031544,54,1,7,0,0.0,1,0,4.248495242049359
81937,13,0,14,1,0.04,1,18,4.709530201312334
112774776,13,0,4,3,0.13,1,0,4.532599493153256
3300910,13,0,3,29,1.22,1,13,4.564348191467836
43105586,95,0,3,9,0.39,1,84,5.638354669333745
6955481,214,0,3,2,0.08,2,0,5.62040086571715
48081884,214,1,3,2,0.08,2,0,4.110873864173311
6862083,198,1,3,1,0.11,1,350,4.709530201312334
31856573,94,1,6,0,0.0,1,364,4.394449154672439
141052003,105,1,1,8,0.42,4,155,4.189654742026425
48972208,95,1,1,0,0.0,1,0,4.499809670330265
6219013,145,0,3,5,0.38,1,0,5.303304908059076
139357580,54,1,1,100,4.19,8,342,4.0943445622221
139357580,54,1,1,70,2.93,8,332,4.02535169073515
139357580,54,1,1,80,3.35,8,320,4.110873864173311
142053,95,0,2,59,2.52,5,266,5.298317366548036
51870709,13,0,1,4,0.17,1,0,4.795790545596741
10642725,13,1,2,1,0.05,1,0,3.58351893845611
129273512,85,1,1,81,3.53,3,353,4.382026634673881
48081884,214,1,3,15,0.65,2,2,4.189654742026425
135840287,51,1,1,8,0.34,1,0,4.189654742026425
53710434,28,0,5,2,0.32,1,49,4.454347296253507
46708895,136,0,2,45,2.18,1,289,5.525452939131784
24041479,201,1,1,10,0.42,1,365,5.5093883366279774
120762452,137,0,30,1,0.05,50,365,5.017279836814924
10391137,41,0,3,67,2.99,1,87,5.525452939131784
137999892,46,1,4,24,1.03,7,293,3.555348061489413
71730214,166,0,4,5,0.21,1,0,4.394449154672439
137999892,46,1,4,19,0.84,7,346,3.58351893845611
26018020,28,1,2,0,0.0,1,0,4.330733340286331
137999892,46,1,3,29,1.3,7,356,3.5263605246161616
48146336,95,0,30,7,0.37,20,337,4.875197323201151
4335080,127,0,1,1,0.05,2,365,5.860786223465865
141229116,15,1,2,27,1.14,1,353,4.110873864173311
45399737,92,1,2,0,0.0,1,48,5.017279836814924
92307204,214,1,21,2,0.09,1,81,4.189654742026425
120762452,137,0,30,0,0.0,50,365,5.017279836814924
26091462,13,1,1,1,0.05,2,0,4.61512051684126
137306448,201,0,1,29,2.82,1,338,5.393627546352362
39250457,214,0,2,4,0.17,1,0,4.51085950651685
141322867,76,1,2,4,0.17,1,4,3.8501476017100575
141324173,73,0,2,74,3.13,1,35,5.303304908059076
141194871,13,0,2,130,5.6,1,123,5.081404364984463
141335210,209,0,1,0,0.0,1,0,6.396929655216146
2292332,145,0,5,5,0.21,1,54,5.860786223465865
34738874,51,0,1,2,0.08,1,0,4.48863636973214
81996236,54,1,1,0,0.0,1,89,4.663439094112067
5350896,214,0,3,30,1.28,1,24,5.170483995038151
16567193,30,1,5,0,0.0,1,90,4.394449154672439
37234244,127,0,10,4,0.22,1,19,4.663439094112067
48146336,95,0,30,4,0.32,20,339,5.081404364984463
16532782,108,0,6,0,0.0,1,0,5.081404364984463
8026588,25,0,3,7,0.31,1,0,5.303304908059076
141359133,151,1,2,54,2.38,1,85,4.584967478670572
62710779,202,1,4,1,0.04,1,0,4.499809670330265
136300221,209,0,10,8,0.52,1,90,5.420534999272286
48146336,95,0,30,7,0.34,20,311,4.875197323201151
59875550,214,1,14,1,0.06,1,0,3.9318256327243257
75967547,94,1,1,19,0.8,2,0,4.836281906951478
16596728,45,0,4,9,0.38,1,74,5.010635294096256
112186372,13,2,1,1,0.04,1,179,5.303304908059076
4685815,214,1,7,1,0.04,1,0,4.110873864173311
4109954,91,0,2,11,0.77,1,0,5.303304908059076
91002349,94,2,5,0,0.0,1,0,4.189654742026425
32153139,61,1,3,2,0.09,2,0,4.02535169073515
35387196,51,0,7,3,0.17,4,237,4.3694478524670215
202362,214,0,5,3,0.15,1,0,5.62040086571715
2971336,214,1,10,5,0.21,2,0,4.948759890378168
6208391,159,0,5,37,1.57,1,211,5.3706380281276624
40008714,4,1,1,5,0.56,1,328,4.189654742026425
15835115,74,0,2,3,0.13,1,0,4.330733340286331
139357580,54,1,1,72,3.13,8,296,3.828641396489095
129646758,60,0,2,43,1.97,2,338,4.564348191467836
9864136,94,1,30,0,0.0,26,188,4.189654742026425
131712054,95,1,1,136,5.86,1,51,4.718498871295094
34447878,37,0,5,6,0.26,1,0,5.351858133476067
140821239,201,1,2,25,1.09,1,0,4.61512051684126
1772509,162,0,1,11,0.49,2,333,4.983606621708336
18604887,28,0,15,3,0.13,1,7,3.9318256327243257
30849492,86,0,3,0,0.0,1,0,5.638354669333745
2073124,80,0,2,2,0.09,1,0,4.919980925828125
93355703,25,0,3,10,0.42,1,225,6.373319789577012
141540856,4,0,2,1,0.05,1,0,5.303304908059076
2036797,214,0,3,20,0.91,1,0,5.198497031265826
105878573,63,1,1,56,2.37,5,37,3.713572066704308
105878573,63,1,1,104,4.53,5,36,3.713572066704308
141544900,60,0,1,82,3.64,1,22,4.04305126783455
45752004,201,0,2,9,0.42,1,268,6.679599185844383
141557712,4,0,2,19,0.81,1,310,4.912654885736052
8977208,64,0,30,0,0.0,1,186,4.875197323201151
12652679,4,0,2,13,0.56,1,0,4.394449154672439
33106693,94,1,3,0,0.0,3,64,4.709530201312334
16549535,119,0,1,6,0.28,1,0,3.9318256327243257
184913,85,0,3,3,0.36,1,192,5.700443573390687
38592785,206,1,2,15,0.76,1,0,4.02535169073515
6393112,34,1,2,0,0.0,1,0,4.709530201312334
71841088,13,0,2,0,0.0,1,0,4.983606621708336
27186594,73,1,2,10,0.43,1,0,4.477336814478207
14833285,175,0,3,23,0.99,1,2,4.61512051684126
10787007,86,0,1,54,2.3,1,0,4.836281906951478
1902239,119,0,3,69,2.92,1,18,4.7535901911063645
54769760,214,1,5,1,1.0,1,11,3.9318256327243257
15344412,143,1,10,0,0.0,3,89,3.784189633918261
22129776,119,0,1,3,0.63,3,352,6.1092475827643655
141615596,152,2,1,18,0.78,2,342,3.295836866004329
1287787,159,1,20,0,0.0,2,7,3.6635616461296463
2971336,214,1,2,5,0.21,2,0,4.709530201312334
26172284,28,1,5,0,0.0,1,0,3.49650756146648
141700715,80,0,5,1,0.04,1,0,5.010635294096256
138913479,175,0,2,41,1.77,1,142,4.875197323201151
135845936,54,1,3,2,0.09,1,0,4.330733340286331
15200154,209,0,2,2,0.09,1,0,5.860786223465865
10995969,80,1,2,3,0.13,1,0,4.143134726391533
19134080,64,0,3,3,0.13,1,0,4.709530201312334
29568720,206,1,1,7,0.31,1,0,4.394449154672439
132080218,112,1,1,14,0.59,1,0,4.795790545596741
75819473,51,1,1,4,0.17,1,0,4.060443010546419
10286572,64,0,2,13,0.68,1,3,5.480638923341991
139879568,117,1,1,70,3.12,6,321,4.442651256490317
138515591,61,1,30,3,0.19,4,153,3.80666248977032
44194869,94,1,1,62,2.79,1,58,4.61512051684126
19413375,34,0,6,40,1.7,1,276,6.2166061010848646
